OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPEAREA,SHAPELEN
42440,2018,CA,CDF,SLU,VISTA,00006149,2018/06/13 00:00:00+00,2018/06/13 00:00:00+00,2,Mowing,60.2,59.22105789,7,1,,363906.79639112,4434.40165213589
42441,2018,CA,CDF,SLU,CRESTON,00006206,2018/06/14 00:00:00+00,2018/06/14 00:00:00+00,10,Vehicle exhaust,60,56.45402908,1,1,,346219.028119795,2937.64568445422
42442,2018,CA,CDF,SLU,CAMP,00007640,2018/07/17 00:00:00+00,2018/07/17 00:00:00+00,11,,14,13.53526974,1,1,,83231.816325285,1278.48880879263
42443,2018,CA,CDF,SLU,MATTIE,00007651,2018/07/17 00:00:00+00,2018/07/17 00:00:00+00,10,,0.5,0.781524,1,1,,4741.49384875,449.311715744337
42444,2018,CA,CDF,SLU,ALMOND,00007433,2018/07/12 00:00:00+00,2018/07/12 00:00:00+00,11,,2.9,3.66204619,7,1,,22434.752458935,840.696082568345
42445,2018,CA,CDF,SLU,CREEK,00009022,2018/08/19 00:00:00+00,2018/08/19 00:00:00+00,2,Mowing,3,3.03900027,7,1,,18600.8741084,771.357413914406
42446,2018,CA,CDF,SLU,ANTELOP,00009739,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,10,,0.5,0.41421059,1,1,,2549.165559385,246.315767849712
42447,2018,CA,CDF,SLU,SHANDON,00010529,2018/09/29 00:00:00+00,2018/09/29 00:00:00+00,14,,80,80.10157776,7,1,,491842.669066005,3616.59279724039
42448,2018,CA,CDF,SLU,RESERVOIR,00010073,2018/09/16 00:00:00+00,2018/09/16 00:00:00+00,11,Electrical Power,53,51.21738434,7,1,,311900.107983995,4045.66352709078
42449,2018,CA,CDF,SLU,COLONY,00010007,2018/09/14 00:00:00+00,2018/09/14 00:00:00+00,11,Electrical Power,2,2.11091113,7,1,,12862.68487775,776.509925889187
42450,2018,CA,CDF,SLU,CAMINO,00011247,2018/10/19 00:00:00+00,2018/10/19 00:00:00+00,10,No damage to structures or infrastructure,58,58.52710342,7,1,,355318.62886442,3319.08184865617
42451,2018,CA,BIA,HIA,SIGNBOARD,00000174,2018/11/16 00:00:00+00,2018/11/17 00:00:00+00,,,,81.15428162,3,1,,577697.904340205,4238.80551977546
42452,2018,CA,BIA,HIA,MILL CREEK 1,00000115,2018/09/05 00:00:00+00,2018/09/06 00:00:00+00,,,,3676.68286133,3,1,,26257966.4904691,38261.8552636246
42454,2019,CA,CCO,VNC,EASY,00089158,2019/10/30 00:00:00+00,2019/11/13 00:00:00+00,14,multiple perimeters,1806,1806.23376465,7,1,,10729257.7048916,30918.4361655556
42455,2019,CA,CCO,VNC,OLIVAS,00082263,2019/10/11 00:00:00+00,2019/10/13 00:00:00+00,14,Multiple perimeters,,171.41828918,7,1,,1017353.6093578,6473.67914923583
42456,2019,CA,CCO,VNC,SOUTH,00055688,2019/07/14 00:00:00+00,2019/07/15 00:00:00+00,14,,,131.31724548,2,1,,781530.20231511,3413.74925333039
42457,2019,CA,CCO,VNC,POTRERO,00059442,2019/07/26 00:00:00+00,2019/07/27 00:00:00+00,14,,,11.11976051,7,1,,65878.53153479,1302.49423980107
42458,2019,CA,CDF,BTU,SWEDES,00010594,2019/09/06 00:00:00+00,2019/09/09 00:00:00+00,5,,,510.13549805,1,1,,3468134.74608285,11259.8647320387
42459,2019,CA,CDF,BTU,FORBESTOWN,00010635,2019/09/06 00:00:00+00,2019/09/16 00:00:00+00,11,,,57.44740295,1,1,,390788.906711545,2715.22594307107
42460,2019,CA,CDF,TUU,CREEK_4,00000684,2019/08/31 00:00:00+00,2019/09/06 00:00:00+00,2,,754,754.42572021,2,1,,4726905.29188037,11193.4591287128
42461,2019,CA,CCO,SBC,MCMURRAY,00011619,2019/09/10 00:00:00+00,2019/09/14 00:00:00+00,14,,200,355.32287598,1,1,,2129982.65174414,13024.5537905459
42462,2019,CA,CCO,SBC,REAL,00013465,2019/10/17 00:00:00+00,2019/10/21 00:00:00+00,14,,420,420.65859985,3,1,,2510906.66847847,8608.85786435206
42463,2019,CA,CCO,SBC,BAR,,2019/11/13 00:00:00+00,2019/11/13 00:00:00+00,18,Slopover on Bar M VMP,20,51.62649918,1,1,,309784.662616555,3828.80681807345
42464,2019,CA,CCO,SBC,SWEENEY,00010380,2019/08/14 00:00:00+00,2019/08/14 00:00:00+00,14,,17,16.98027229,1,1,,101744.94386137,1363.54399059173
42465,2019,CA,CCO,KRN,REFUGE,01918282,2019/05/07 00:00:00+00,2019/05/09 00:00:00+00,2,,3332.43095788,3332.4309082,1,1,,20496944.2913844,23920.5194713345
42466,2019,CA,CCO,KRN,VULCAN,01917674,2019/05/03 00:00:00+00,2019/05/03 00:00:00+00,14,,169.90307279,169.90307617,1,1,,1027203.53089368,5634.19984680482
42467,2019,CA,CCO,KRN,GROVE,01948217,2019/11/15 00:00:00+00,2019/11/15 00:00:00+00,14,,14,14.53587914,1,1,,89493.08306604,1852.82075121596
42468,2019,CA,CCO,KRN,ENTRANCE,01921595,2019/05/30 00:00:00+00,2019/05/30 00:00:00+00,14,,50,53.31026459,1,1,,326539.381224565,2563.56167605844
42469,2019,CA,CCO,KRN,BARREL,01919623,2019/05/16 00:00:00+00,2019/05/16 00:00:00+00,14,,56,55.86135101,1,1,,343362.57979117,3353.22617724179
42470,2019,CA,CCO,KRN,KECKS,01917930,2019/05/05 00:00:00+00,2019/05/05 00:00:00+00,14,,13,13.33648872,1,1,,81958.83421228,1904.12608608107
42471,2019,CA,CCO,KRN,CORCORAN,01940150,2019/09/24 00:00:00+00,2019/09/24 00:00:00+00,3,,,2.8977313,1,1,,17826.32531385,1283.32964268061
42472,2019,CA,CCO,KRN,PHILLIPS,01945610,2019/10/30 00:00:00+00,2019/10/30 00:00:00+00,14,,4.7,4.65333414,1,1,,28577.60169149,979.738635809052
42473,2019,CA,CCO,KRN,RIDGE,01940848,2019/09/29 00:00:00+00,2019/09/29 00:00:00+00,14,,25,38.80555344,1,1,,234588.38567482,2135.89662029119
42474,2019,CA,CCO,KRN,MESA,01931668,2019/07/31 00:00:00+00,2019/08/01 00:00:00+00,14,,277,227.00946045,1,1,,1392801.2560317,4884.86176517036
42475,2019,CA,CCO,KRN,WHITE,01942085,2019/10/07 00:00:00+00,2019/10/08 00:00:00+00,14,,62,61.07991409,1,1,,374630.28982396,3731.08497592019
42476,2019,CA,CDF,LNU,OAK,00016101,2019/09/07 00:00:00+00,2019/09/10 00:00:00+00,2,,,53.11695862,1,1,,355945.723720375,2300.32742050873
42477,2019,CA,CDF,LNU,EAGLE,00020533,2019/11/04 00:00:00+00,2019/11/04 00:00:00+00,14,,,73.55055237,1,1,,494834.81586874,4075.06240106811
42479,2019,CA,CDF,LNU,AMERICAN,00018056,2019/10/06 00:00:00+00,2019/10/07 00:00:00+00,14,,,526.85784912,2,1,,3455730.12174391,8792.30789104106
42480,2019,CA,CDF,LNU,CANYON,00012823,2019/07/22 00:00:00+00,2019/07/25 00:00:00+00,2,,,48.00140762,1,1,,317321.463957715,2459.13154567796
42481,2019,CA,CDF,LNU,OLIVE,00010653,2019/06/19 00:00:00+00,2019/06/20 00:00:00+00,11,,,16.01935959,1,1,,105923.411504615,1659.02243451778
42482,2019,CA,CDF,LNU,BACHELOR,00016252,2019/09/09 00:00:00+00,2019/09/09 00:00:00+00,2,,,15.83754921,1,1,,106871.867437735,1439.19956540104
42483,2019,CA,CDF,LNU,GLASS,00015917,2019/09/04 00:00:00+00,2019/09/04 00:00:00+00,14,,,23.91911697,1,1,,160123.880877005,3201.10293101457
42484,2019,CA,CDF,LNU,SAND,00009880,2019/06/08 00:00:00+00,2019/06/13 00:00:00+00,1, ,,2422.01757813,2,1,,16208267.4768042,29141.56653938
42485,2019,CA,CDF,MVU,CAMINO,00016167,2019/11/02 00:00:00+00,2019/11/02 00:00:00+00,14,,0.7,0.72189164,1,1,,4188.986736055,344.602667086172
42486,2019,CA,CDF,MVU,CRESTWOOD,00016171,2019/11/02 00:00:00+00,2019/11/02 00:00:00+00,10,,32,31.55482292,1,1,,180842.61319776,2845.92839522344
42487,2019,CA,CDF,MVU,DEHESA 11,00014018,2019/09/24 00:00:00+00,2019/10/02 00:00:00+00,14,,200,225.64602661,1,1,,1295359.34042724,5995.59162865223
42488,2019,CA,CDF,MVU,AIRPORT,00012538,2019/08/28 00:00:00+00,2019/08/28 00:00:00+00,14,,1.7,1.67751598,1,1,,9740.790576615,397.073067978504
42489,2019,CA,CDF,MVU,PAUMA 4,00008223,2019/06/10 00:00:00+00,2019/06/24 00:00:00+00,9,,20.9,22.02139664,1,1,,127906.62049222,1783.64002630166
42490,2019,CA,CDF,MVU,DEHESA 8,00010859,2019/07/28 00:00:00+00,2019/08/02 00:00:00+00,14,,150,141.95477295,1,1,,815045.82532858,4998.24649699052
42491,2019,CA,CDF,MVU,OTAY 11,00009151,2019/06/29 00:00:00+00,2019/06/30 00:00:00+00,14,,27.5,27.51976204,1,1,,157390.192918935,1697.84602790745
42492,2019,CA,CDF,MVU,VISTA 5,00010198,2019/07/17 00:00:00+00,2019/07/18 00:00:00+00,14,,17,16.69557571,1,1,,95880.92566912,1569.03284205424
42493,2019,CA,CDF,MVU,GREEN 3,00014697,2019/11/06 00:00:00+00,2019/11/07 00:00:00+00,14,,7,6.31140804,1,1,,36342.8706425,972.685179524381
42494,2019,CA,CDF,MVU,MORRETTI,00012202,2019/08/22 00:00:00+00,2019/08/22 00:00:00+00,14,,1.1,1.23106158,1,1,,7137.68824981,360.618294301001
42495,2019,CA,CDF,MVU,GATE,00012198,2019/08/22 00:00:00+00,2019/08/23 00:00:00+00,14,,8,7.22613811,1,1,,41972.59106557,1140.92657513289
42496,2019,CA,CDF,MVU,MILLER 2,00015748,2019/10/25 00:00:00+00,2019/10/27 00:00:00+00,14,,37,29.26040649,1,1,,169825.453018535,2880.47828448676
42497,2019,CA,CDF,MVU,BORDER 6,00009892,2019/07/12 00:00:00+00,2019/07/15 00:00:00+00,14,116 acres in US 400+- in Mexico ,75,467.19110107,1,1,,2669324.15747974,9529.82404969647
42498,2019,CA,CDF,MVU,WILLOWS 3,00014088,2019/09/25 00:00:00+00,2019/09/25 00:00:00+00,14,,52,57.42203522,7,1,,330365.38115618,4096.48555382894
42499,2019,CA,CDF,MVU,GASOLINE,00007586,2019/05/29 00:00:00+00,2019/05/30 00:00:00+00,14,,29,29.53726387,1,1,,169093.512638335,2252.18383503913
42500,2019,CA,CDF,MVU,BORDER,00006784,2019/05/13 00:00:00+00,2019/05/19 00:00:00+00,5,17.5 on the US side 5.8 on the Mexico side,16,23.35540009,1,1,,133420.38079134,2590.48549168022
42501,2019,CA,CDF,MVU,SCOUT,00014643,2019/10/05 00:00:00+00,2019/10/05 00:00:00+00,9,,25.6,25.53613663,1,1,,148042.72871895,2667.35595981083
42502,2019,CA,CDF,MVU,COPPER,00016047,2019/10/30 00:00:00+00,2019/11/01 00:00:00+00,9,"WFDSS -151 acres in US, 220 in Mexico",50,371.35592651,7,1,,2121411.33401998,7206.46848066173
42503,2019,CA,CDF,MVU,BORDER 9,00011839,2019/08/15 00:00:00+00,2019/08/16 00:00:00+00,7,67 acres  in US,85,67.37229156,7,1,,384982.92883761,3324.02816645926
42504,2019,CA,CDF,MVU,BORDER 10,00012378,2019/08/25 00:00:00+00,2019/08/28 00:00:00+00,14,13.2 acres in Mexico 11.8 U.S. ,25,11.86246872,7,1,,67767.603629765,1262.91464526268
42505,2019,CA,CDF,MVU,SAWDAY,00015731,2019/10/25 00:00:00+00,2019/10/28 00:00:00+00,15, ,97,101.16783905,1,1,,584374.49213978,4226.76765427448
42506,2019,CA,CDF,AEU,BROWNS,00023326,2019/08/02 00:00:00+00,2019/08/02 00:00:00+00,9,,,84.32344055,1,1,,556061.392708595,3606.92786333905
42507,2019,CA,CDF,AEU,CARSON,00023015,2019/07/30 00:00:00+00,2019/07/30 00:00:00+00,2,,,13.18780041,1,1,,87888.912767325,1466.32215764898
42508,2019,CA,CDF,AEU,CHAPARRAL,00029708,2019/09/29 00:00:00+00,2019/09/29 00:00:00+00,9,,,21.85110664,1,1,,144765.10935364,2389.70042156346
42509,2019,CA,CDF,AEU,COULTER,00028812,2019/09/21 00:00:00+00,2019/09/21 00:00:00+00,9,,,17.7882843,1,1,,117878.39204313,1692.28010525265
42510,2019,CA,CDF,AEU,COUNTRY,00026999,2019/09/03 00:00:00+00,2019/09/03 00:00:00+00,14,,,85.59668732,1,1,,572850.18261507,5463.7404276331
42511,2019,CA,CDF,AEU,ELECTRA,00029257,2019/09/25 00:00:00+00,2019/09/25 00:00:00+00,7,,,10.23911476,1,1,,67449.02207314,1736.75197307066
42512,2019,CA,CDF,AEU,LIBERTY,00026884,2019/09/02 00:00:00+00,2019/09/02 00:00:00+00,2,,,10.66763687,1,1,,70145.51051695,1588.89663752742
42513,2019,CA,CDF,AEU,PATTERSON,00024851,2019/08/15 00:00:00+00,2019/08/15 00:00:00+00,14,,,34.91486359,1,1,,232061.69523381,2336.71482964834
42514,2019,CA,CDF,AEU,VINTAGE,00021136,2019/07/14 00:00:00+00,2019/07/14 00:00:00+00,2,,,2.438375,1,1,,16179.10554812,557.883089676713
42515,2019,CA,CDF,FKU,DEER,00008718,2019/06/23 00:00:00+00,2019/06/26 00:00:00+00,7,,65,64.95156097,1,1,,411319.147198375,3371.72960697565
42516,2019,CA,CDF,FKU,DEVIL,00005520,2019/04/24 00:00:00+00,2019/04/24 00:00:00+00,11,,50.25,50.1395874,1,1,,309407.86115753,3884.37175056528
42517,2019,CA,CDF,FKU,HILLS,00007319,2019/05/29 00:00:00+00,2019/06/01 00:00:00+00,2,,120.86,120.64044189,1,1,,760502.43467296,4204.88618553511
42518,2019,CA,CDF,FKU,HORSE,00012035,2019/10/18 00:00:00+00,2019/10/19 00:00:00+00,2,,13.7,13.74861526,1,1,,85633.46257534,1419.47982036749
42519,2019,CA,CDF,FKU,MUD,00015366,2019/10/18 00:00:00+00,2019/10/19 00:00:00+00,11,,137,137.21513367,1,1,,854951.26138595,4629.54198313658
42520,2019,CA,CDF,FKU,REEF,00013428,2019/09/11 00:00:00+00,2019/09/11 00:00:00+00,11,,104,103.76072693,1,1,,640445.140179745,3663.01241137669
42521,2019,CA,CDF,FKU,SKY,00011299,2019/09/05 00:00:00+00,2019/09/05 00:00:00+00,11,,139,138.99320984,1,1,,862678.633389375,3933.21081233347
42522,2019,CA,CDF,FKU,WARTHAN,00012841,2019/09/01 00:00:00+00,2019/10/02 00:00:00+00,3,,13,12.2017622,1,1,,75771.48024676,1336.61609255181
42523,2019,CA,CDF,FKU,BRYSON,00015219,2019/10/15 00:00:00+00,2019/10/15 00:00:00+00,7,,14,13.8421917,1,1,,87287.915256165,1416.19539302707
42524,2019,CA,CDF,FKU,COVE,00008541,2019/06/20 00:00:00+00,2019/06/23 00:00:00+00,7,,20,29.09276009,1,1,,183528.996105315,2091.36094444468
42525,2019,CA,CDF,FKU,FRAME,00014450,2019/09/30 00:00:00+00,2019/10/02 00:00:00+00,7,,15,15.02214813,1,1,,93461.9000533,1819.64634428881
42526,2019,CA,CDF,FKU,OIL,00014337,2019/09/28 00:00:00+00,2019/09/28 00:00:00+00,11,,38,37.66930389,1,1,,234734.887062415,3051.30077776424
42527,2019,CA,CDF,FKU,PALM,00014378,2019/09/29 00:00:00+00,2019/09/29 00:00:00+00,11,,90,89.73407745,1,1,,559334.55673186,3027.61131543673
42528,2019,CA,CDF,FKU,PALMER,00009326,2019/07/04 00:00:00+00,2019/07/04 00:00:00+00,11,,14.64,14.61488914,1,1,,91061.900683395,1738.86988874417
42529,2019,CA,CDF,FKU,PANOCHE,00005298,2019/04/20 00:00:00+00,2019/04/20 00:00:00+00,9,,44.81,44.81122589,1,1,,282817.665145805,2913.85727020317
42530,2019,CA,CDF,FKU,PYRAMID,00013656,2019/09/15 00:00:00+00,2019/09/15 00:00:00+00,14,,15.9,15.94365311,1,1,,98283.628926125,1683.18141810502
42531,2019,CA,CDF,FKU,SPEARHEAD,00007317,2019/05/29 00:00:00+00,2019/05/30 00:00:00+00,11,,13.47,13.47895718,1,1,,85801.23409269,1625.99854360536
42532,2019,CA,CDF,FKU,YORK,00005720,,,14,Started in Kern county,,160.91242981,1,1,,991829.91825358,6794.07942350173
42533,2019,CA,CDF,FKU,PHELPS,00013062,2019/09/05 00:00:00+00,2019/09/05 00:00:00+00,11,,61.4,61.30565643,1,1,,381406.93538514,3068.88005174642
42534,2019,CA,CDF,BEU,DUDLEY,00003067,2019/05/30 00:00:00+00,2019/05/30 00:00:00+00,2,,13.5,13.47397709,1,1,,83494.60051382,1126.27089218183
42535,2019,CA,CDF,BEU,VINEYARD ,00003134,2019/06/02 00:00:00+00,2019/06/02 00:00:00+00,5,,32,32.38625717,1,1,,199654.7906598,2222.03983359129
42536,2019,CA,CDF,BEU,LIGGETT,00003264,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,14,,11,10.37624931,1,1,,64113.581326635,1597.54748018786
42537,2019,CA,CDF,BEU,HUNTER,00003291,2019/06/09 00:00:00+00,2019/06/09 00:00:00+00,2,,74.7,74.50411224,2,1,,460529.195216035,2690.15332986587
42538,2019,CA,CDF,BEU,ARDO,00003383,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,11,,43,42.75900269,1,1,,264541.85919667,2452.50797907387
42539,2019,CA,CDF,BEU,HOLLISTER,00003484,2019/06/15 00:00:00+00,2019/06/15 00:00:00+00,10,,24.53,24.50135231,1,1,,154758.24055319,1688.25767186206
42540,2019,CA,CDF,BEU,HERNANDEZ,00003602,2019/06/19 00:00:00+00,2019/06/19 00:00:00+00,14,,33.1,28.65992546,1,1,,179065.34534612,3763.15946405299
42541,2019,CA,CDF,BEU,LONOAK,00003696,2019/06/25 00:00:00+00,2019/06/25 00:00:00+00,11,,2546,2520.87866211,2,1,,15702125.3867702,23366.1482910118
42542,2019,CA,CDF,BEU,PARKFIELD,00003780,2019/06/30 00:00:00+00,2019/06/30 00:00:00+00,11,,14.2,13.85442162,1,1,,85477.13181662,1240.62480075648
42543,2019,CA,CDF,BEU,SARGENT,00003972,2019/07/09 00:00:00+00,2019/07/09 00:00:00+00,11,,280,171.94772339,1,1,,1064147.27646745,5491.14333405632
42544,2019,CA,CDF,BEU,LUCAS,00004195,2019/07/21 00:00:00+00,2019/07/21 00:00:00+00,10,,18.2,18.16433716,1,1,,112498.411224495,1706.79538606696
42545,2019,CA,CDF,BEU,LAKE,00004344,2019/07/29 00:00:00+00,2019/07/29 00:00:00+00,10,,306,305.68286133,1,1,,1889138.03714714,5277.85788546587
42546,2019,CA,CDF,BEU,JOLON,00005020,2019/09/01 00:00:00+00,2019/09/01 00:00:00+00,11,,66,61.59236908,1,1,,380769.936657375,4904.80411550442
42547,2019,CA,CDF,BEU,ANTELOPE,00005048,2019/09/02 00:00:00+00,2019/09/02 00:00:00+00,9,,167,167.33279419,6,1,,1051610.51471527,4258.33492330585
42548,2019,CA,CDF,BEU,FRUDDEN,00005061,2019/09/03 00:00:00+00,2019/09/03 00:00:00+00,2,,11.77,11.78939342,1,1,,72879.279943295,1264.80373072146
42549,2019,CA,CDF,BEU,CROSS,00005735,2019/10/08 00:00:00+00,2019/10/11 00:00:00+00,14,,289,289.15142822,3,1,,1782338.51595138,9999.10726840341
42550,2019,CA,CDF,BEU,STAGE,00005333,2019/09/18 00:00:00+00,2019/09/18 00:00:00+00,7,,13,13.01914883,1,1,,82252.889868375,2136.63080337577
42551,2019,CA,CDF,CZU,KING,00007484,2019/10/10 00:00:00+00,2019/10/10 00:00:00+00,11,,11,8.22160244,1,1,,53203.822574305,1318.08412360885
42552,2019,CA,CDF,CZU,CABRILLO,00007888,2019/10/24 00:00:00+00,2019/10/24 00:00:00+00,2,,61,61.75044632,7,1,,394295.433509295,3804.31224850438
42553,2019,CA,CDF,CZU,DEER,00006545,2019/09/03 00:00:00+00,2019/09/03 00:00:00+00,5,,10,9.36737537,1,1,,59831.35149878,1593.01226713874
42554,2019,CA,CDF,SHU,MOUNTAIN ,00009030,2019/08/22 00:00:00+00,2019/08/26 00:00:00+00,14,,600,493.25878906,1,1,,3476620.08345969,14514.8781334595
42555,2019,CA,CDF,SHU,PLAINS ,00010927,2019/10/10 00:00:00+00,2019/10/10 00:00:00+00,10,,42,42.17503738,1,1,,295470.48594023,3400.67998651279
42556,2019,CA,CDF,SHU,HORSE,00007390,2019/07/12 00:00:00+00,2019/07/13 00:00:00+00,14,,30,24.75569153,1,1,,173258.313683955,2972.80553401636
42557,2019,CA,CDF,SHU,5-9,00009587,2019/09/05 00:00:00+00,2019/09/06 00:00:00+00,1,,14.63,14.63054085,1,1,,102542.244248245,1777.2794722057
42558,2019,CA,CDF,SHU,COW,00010269,2019/09/24 00:00:00+00,2019/09/24 00:00:00+00,10,,16,15.38396549,1,1,,108143.377215975,1509.41078319392
42559,2019,CA,CDF,SHU,GILBERT,00008339,2019/08/04 00:00:00+00,2019/08/06 00:00:00+00,2,,30,33.09215546,1,1,,232288.61917632,4074.17324540383
42560,2019,CA,CDF,SHU,TRINITY,00006689,2019/06/25 00:00:00+00,2019/06/25 00:00:00+00,2,,90,129.06361389,1,1,,902104.833740625,6013.63733278279
42561,2019,CA,CDF,SHU,LOWER,00008673,2019/08/12 00:00:00+00,2019/08/12 00:00:00+00,1,,46,46.40510941,1,1,,324549.55503203,2751.67322966773
42562,2019,CA,CDF,SHU,RANCH,00007092,2019/07/05 00:00:00+00,2019/07/06 00:00:00+00,2,,30,32.78963089,1,1,,229141.527016805,2609.90858313023
42563,2019,CA,CDF,SHU,COTTAGE,00008781,2019/08/15 00:00:00+00,2019/08/17 00:00:00+00,2,,156,112.29244995,1,1,,786182.612278685,6318.64602211613
42564,2019,CA,CDF,TGU,RAWSON,00011434,2019/10/26 00:00:00+00,2019/10/27 00:00:00+00,10,,605,605.48974609,1,1,,4179430.9607664,12951.1365672157
42565,2019,CA,CDF,TGU,RANCH,00011766,2019/11/03 00:00:00+00,2019/11/14 00:00:00+00,14,Under Investigation,2534,2534.2109375,7,1,,17525519.3761605,24232.1809257072
42567,2019,CA,CDF,TCU,BURSON,00007252,2019/06/22 00:00:00+00,2019/06/22 00:00:00+00,14,,33,1.39964437,1,1,,9185.656356505,658.95462748534
42568,2019,CA,CDF,TCU,BRANDT,00007779,2019/07/03 00:00:00+00,2019/07/03 00:00:00+00,10,,190,23.1740036,1,1,,151877.438238755,2602.20776688237
42569,2019,CA,CDF,TCU,LYNETTE,00011434,2019/09/23 00:00:00+00,2019/09/23 00:00:00+00,9,,66.8,66.70488739,1,1,,436621.95557659,3349.89863224521
42570,2019,CA,CDF,TCU,FLOOD,00010715,2019/09/05 00:00:00+00,2019/09/05 00:00:00+00,14,,44,44.07997513,1,1,,287876.441538545,2563.36813458646
42571,2019,CA,CDF,TCU,MILTON,00008329,2019/07/15 00:00:00+00,2019/07/15 00:00:00+00,14,Electrical power,202,200.08377075,1,1,,1303951.89427925,7638.95637379162
42572,2019,CA,CDF,TCU,RODDEN,00008128,2019/07/11 00:00:00+00,2019/07/11 00:00:00+00,5,,32,32.69442368,1,1,,212402.505547115,2397.04464677737
42573,2019,CA,CDF,TCU,MILTON_2,00006366,2019/06/02 00:00:00+00,2019/06/02 00:00:00+00,14,,87,84.13814545,1,1,,548318.427418275,4074.11796626219
42574,2019,CA,CDF,TCU,PRESTON,00009456,2019/08/08 00:00:00+00,2019/08/08 00:00:00+00,8,,21.3,20.16606522,1,1,,131453.166957505,1712.91193645059
42575,2019,CA,CDF,TCU,CERRITOS,00008348,2019/07/15 00:00:00+00,2019/07/15 00:00:00+00,14,,11.2,12.29055119,1,1,,79420.344894285,1869.79884086281
42576,2019,CA,CDF,TCU,FLOTO,00007606,2019/06/29 00:00:00+00,2019/06/29 00:00:00+00,14,,35.2,34.2159996,1,1,,221272.049068795,2828.7183073211
42577,2019,CA,CDF,TCU,CRABTREE,00005561,2019/05/13 00:00:00+00,2019/05/13 00:00:00+00,9,,10,9.96389008,1,1,,64408.80096945,1533.86606724105
42578,2019,CA,CDF,TCU,TULLOCH,00011480,2019/09/23 00:00:00+00,2019/09/25 00:00:00+00,10,,82.9,83.9577713,1,1,,545951.67046211,3657.27657429648
42579,2019,CA,CDF,RRU,HORSESHOE,00118651,2019/09/04 00:00:00+00,2019/09/17 00:00:00+00,14,,503,583.43988037,1,1,,3427267.65636858,13078.6689940182
42580,2019,CA,CDF,RRU,46,00139997,2019/10/21 00:00:00+00,2019/10/31 00:00:00+00,10,,328,329.39752197,1,1,,1943296.64240673,14918.0357006225
42581,2019,CA,CDF,RRU,JERRY,00079226,2019/06/21 00:00:00+00,2019/06/21 00:00:00+00,10,,500,521.9407959,6,1,,3075381.38174197,11739.3984374653
42582,2019,CA,CDF,RRU,LINCOLN,00034071,2019/03/15 00:00:00+00,2019/03/20 00:00:00+00,7,,560,564.21539307,6,1,,3294942.82370192,9040.16112465656
42583,2019,CA,CDF,RRU,MEADOWS,00090678,2019/07/16 00:00:00+00,2019/07/17 00:00:00+00,10,,81,81.65114594,1,1,,476636.308647605,4437.17275003242
42584,2019,CA,CDF,RRU,SANDALWOOD,00130233,2019/10/10 00:00:00+00,2019/10/14 00:00:00+00,14,,1000,1008.19274902,1,1,,5951083.35840264,15200.9404035951
42585,2019,CA,CDF,RRU,TENAJA,00113828,2019/09/04 00:00:00+00,2019/09/14 00:00:00+00,1, ,1926,1939.5357666,1,1,,11329899.3074598,21954.6475851631
42586,2019,CA,CDF,RRU,TORO,00099849,2019/08/05 00:00:00+00,2019/08/06 00:00:00+00,14,,94,88.16512299,1,1,,517264.681956595,3404.52470354235
42587,2019,CA,CDF,SKU,PATRICIA,00007102,2019/09/05 00:00:00+00,2019/09/05 00:00:00+00,1,,16.38,15.92129993,1,1,,116623.415350365,1573.84484377117
42588,2019,CA,CDF,SKU,DUZEL,00007025,2019/09/07 00:00:00+00,2019/09/08 00:00:00+00,1,,7,6.90454435,1,1,,49871.993158105,2503.19099687547
42589,2019,CA,CDF,SKU,SCOTT,00004746,2019/06/23 00:00:00+00,2019/06/23 00:00:00+00,5,,5.65,5.64790583,1,1,,40957.254080655,1049.57822281546
42590,2019,CA,CDF,SKU,HIGH,00003852,2019/05/24 00:00:00+00,2019/05/25 00:00:00+00,11,,7.68,7.52609301,1,1,,54625.35397658,1443.13490600821
42591,2019,CA,CDF,SKU,ROCKY,00004484,2019/06/14 00:00:00+00,2019/06/18 00:00:00+00,11,,16.38,16.37956238,1,1,,118800.129984095,1822.31775344171
42592,2019,CA,CDF,SKU,IRONGATE,00004553,2019/06/16 00:00:00+00,2019/06/29 00:00:00+00,3,,9.69,9.69502544,1,1,,70962.770454715,1192.88561215168
42593,2019,CA,CDF,SKU,CREEK,00004433,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,14,,5.1,4.96413279,1,1,,36410.063248265,865.172123832471
42594,2019,CA,CDF,SKU,AUBREY,00007156,2019/09/06 00:00:00+00,2019/09/06 00:00:00+00,1,,5.08,5.43810701,1,1,,39438.950639975,958.650385090596
42595,2019,CA,CDF,SKU,ETNA,00003033,2019/04/25 00:00:00+00,2019/04/25 00:00:00+00,5,,3.86,3.23662329,1,1,,23361.771736735,875.072075999593
42596,2019,CA,CDF,SCU,STUHR,00006517,2019/09/12 00:00:00+00,2019/09/12 00:00:00+00,10,,25,190.16488647,2,1,,1218752.74750271,6618.22162128341
